participant_id,filename,image_datetime,date,foods_detected,estimated_portions,estimated_protein_g,estimated_carbs_g,estimated_fat_g,estimated_calories_kcal,confidence,uncertainty_notes,provider,model,status,error_message,validation_flags,cache_hit
p05,IMG_2664.jpg,2020-03-03 17:43:01,2020-03-03,"[""roasted cauliflower steak"", ""meat or protein patty with sauce and garnish"", ""mushroom and gravy dish"", ""herb oil green dot garnish""]","[{""name"": ""roasted cauliflower steak"", ""estimated_portion_g"": 80.0}, {""name"": ""meat or protein patty with sauce and garnish"", ""estimated_portion_g"": 120.0}, {""name"": ""mushroom and gravy dish"", ""estimated_portion_g"": 100.0}, {""name"": ""herb oil green dot garnish"", ""estimated_portion_g"": 5.0}]",28.0,12.0,25.0,385.0,medium,"plate scale unavailable | partly hidden | mixed dish | plate scale unavailable | Plated gourmet meal with roasted cauliflower, a coated protein patty, mushrooms in sauce, and herb oil.",google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2665.jpg,2020-03-03 18:03:17,2020-03-03,"[""Cheesecake dessert with crust, pecan garnish, and fruit flower""]","[{""name"": ""Cheesecake dessert with crust, pecan garnish, and fruit flower"", ""estimated_portion_g"": 150.0}]",6.0,35.0,18.0,326.0,medium,"plate scale unavailable | A plated gourmet dessert resembling a mini cheesecake with a crumb crust, pecan pieces, piped cream dots, and a fruit or poached pear rose.",google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2666.jpg,2020-03-03 18:12:09,2020-03-03,"[""Chocolate truffles"", ""Caneles"", ""Fruit jellies (pate de fruit)""]","[{""name"": ""Chocolate truffles"", ""estimated_portion_g"": 36.0}, {""name"": ""Caneles"", ""estimated_portion_g"": 40.0}, {""name"": ""Fruit jellies (pate de fruit)"", ""estimated_portion_g"": 25.0}]",4.2,58.0,16.1,393.7,medium,"plate scale unavailable | plate scale unavailable | plate scale unavailable | Assorted bite-sized desserts including chocolate truffles, small caneles, and sugar-coated fruit jellies served on a metallic plate.",google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2667.jpg,2020-03-03 20:08:57,2020-03-03,"[""Chocolate cake with chocolate frosting and caramel pieces""]","[{""name"": ""Chocolate cake with chocolate frosting and caramel pieces"", ""estimated_portion_g"": 120.0}]",5.0,65.0,18.0,442.0,medium,plate scale unavailable | A slice of chocolate cake with thick chocolate frosting and caramel chunks visible.,google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2669.jpg,2020-03-03 20:51:47,2020-03-03,"[""Hot dog bun with sesame seeds"", ""Sausage"", ""Swiss cheese slice""]","[{""name"": ""Hot dog bun with sesame seeds"", ""estimated_portion_g"": 50.0}, {""name"": ""Sausage"", ""estimated_portion_g"": 55.0}, {""name"": ""Swiss cheese slice"", ""estimated_portion_g"": 40.0}]",21.8,26.4,25.0,417.8,medium,partly hidden sausage inside | partly hidden inside bun | hand-held scale approximate | Hot dog in a sesame bun topped with slices of cheese.,google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2670.jpg,2020-03-03 20:53:55,2020-03-03,"[""Hot dog""]","[{""name"": ""Hot dog"", ""estimated_portion_g"": 120.0}]",8.0,26.0,10.0,226.0,medium,"held in hand, sauce unknown | A hot dog in a bun held in hand.",google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2671.jpg,2020-03-04 09:41:11,2020-03-04,"[""Raisin scone""]","[{""name"": ""Raisin scone"", ""estimated_portion_g"": 90.0}]",5.0,50.0,12.0,328.0,high,plate scale unavailable | One raisin scone served on a grey plate.,google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2672.jpg,2020-03-04 09:41:12,2020-03-04,"[""Black coffee""]","[{""name"": ""Black coffee"", ""estimated_portion_g"": 240.0}]",0.3,0.0,0.0,1.2,high,cup scale unavailable | A cup of black coffee shown from above.,google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2673.jpg,2020-03-04 12:28:07,2020-03-04,"[""Flatbread or English muffin""]","[{""name"": ""Flatbread or English muffin"", ""estimated_portion_g"": 60.0}]",5.0,30.0,1.5,153.5,medium,plate scale unavailable | One piece of flatbread or similar baked grain product on a plate.,google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2674.jpg,2020-03-04 17:11:16,2020-03-04,"[""Pepperoni and pineapple pizza""]","[{""name"": ""Pepperoni and pineapple pizza"", ""estimated_portion_g"": 200.0}]",18.0,45.0,15.0,387.0,medium,mixed dish | Slices of pizza with pepperoni and pineapple on a plate.,google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2675.jpg,2020-03-04 17:11:21,2020-03-04,"[""Pepperoni and Pineapple Pizza"", ""Beef, Onion and Cheese Pizza""]","[{""name"": ""Pepperoni and Pineapple Pizza"", ""estimated_portion_g"": 350.0}, {""name"": ""Beef, Onion and Cheese Pizza"", ""estimated_portion_g"": 200.0}]",52.0,73.0,57.0,1013.0,medium,"pizza scale from box | partly hidden | Leftover pizza slices in a cardboard box containing pepperoni, pineapple, beef, red onion, and cheese.",google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2678.jpg,2020-03-05 10:10:58,2020-03-05,"[""Flatbread / Polarbröd"", ""Cod roe spread / Kaviar""]","[{""name"": ""Flatbread / Polarbröd"", ""estimated_portion_g"": 80.0}, {""name"": ""Cod roe spread / Kaviar"", ""estimated_portion_g"": 25.0}]",8.9,43.5,8.5,286.1,medium,"two round flatbread pieces visible, plate scale unavailable | spread on top of one flatbread, part hidden | Two flatbreads, one with fish roe spread (kaviar) on top.",google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2683.jpg,2020-03-06 09:18:12,2020-03-06,"[""Sesame bun"", ""Sauce or filling paste""]","[{""name"": ""Sesame bun"", ""estimated_portion_g"": 60.0}, {""name"": ""Sauce or filling paste"", ""estimated_portion_g"": 20.0}]",5.5,34.0,3.5,189.5,medium,plate scale unavailable | partly hidden | A sesame bun containing an orange sauce or paste filling.,google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2685.jpg,2020-03-06 16:49:30,2020-03-06,"[""Tortilla"", ""Shredded cheese"", ""Filling (meat and beans)"", ""Sauces (ketchup and mayonnaise)""]","[{""name"": ""Tortilla"", ""estimated_portion_g"": 50.0}, {""name"": ""Shredded cheese"", ""estimated_portion_g"": 20.0}, {""name"": ""Filling (meat and beans)"", ""estimated_portion_g"": 60.0}, {""name"": ""Sauces (ketchup and mayonnaise)"", ""estimated_portion_g"": 15.0}]",19.0,37.0,15.0,359.0,medium,"plate scale unavailable | partly hidden | mixed dish | condiment layer | An open tortilla wrap topped with filling, shredded cheese, ketchup, and mayonnaise.",google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2687.jpg,2020-03-06 21:37:18,2020-03-06,"[""Ice cream""]","[{""name"": ""Ice cream"", ""estimated_portion_g"": 120.0}]",3.0,28.0,14.0,250.0,medium,plate scale unavailable | A single scoop of pink ice cream with dark mix-ins served in a green bowl.,google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2704.jpg,2020-03-07 16:22:10,2020-03-07,"[""cooked bulgur wheat"", ""stir-fried chicken and vegetables"", ""sausage slice""]","[{""name"": ""cooked bulgur wheat"", ""estimated_portion_g"": 180.0}, {""name"": ""stir-fried chicken and vegetables"", ""estimated_portion_g"": 150.0}, {""name"": ""sausage slice"", ""estimated_portion_g"": 25.0}]",36.5,42.5,17.4,472.6,medium,"plate scale unavailable | cooking oil unknown | partly hidden | A plate containing cooked bulgur wheat, stir-fried chicken with vegetables, and a single slice of sausage.",google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2723.jpg,2020-03-08 13:59:57,2020-03-08,"[""Scrambled eggs with hot sauce"", ""Whole wheat flatbread or tortilla""]","[{""name"": ""Scrambled eggs with hot sauce"", ""estimated_portion_g"": 120.0}, {""name"": ""Whole wheat flatbread or tortilla"", ""estimated_portion_g"": 60.0}]",18.0,30.0,11.5,295.5,medium,cooking oil unknown | partly hidden | Scrambled eggs with hot sauce served on whole wheat flatbread/tortilla.,google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2727.jpg,2020-03-08 19:32:01,2020-03-08,"[""Whole grain bread with butter""]","[{""name"": ""Whole grain bread with butter"", ""estimated_portion_g"": 60.0}]",4.5,24.0,8.0,186.0,medium,partly hidden | Half a sandwich held in hand with a dog in the background.,google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2734.jpg,2020-03-09 10:30:25,2020-03-09,"[""Crispbread with cream cheese""]","[{""name"": ""Crispbread with cream cheese"", ""estimated_portion_g"": 60.0}]",5.0,25.0,10.0,210.0,high,plate scale unavailable | Two pieces of crispbread topped with cream cheese.,google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2735.jpg,2020-03-09 10:42:47,2020-03-09,"[""Seed crispbread"", ""Sliced Swiss or Gouda cheese""]","[{""name"": ""Seed crispbread"", ""estimated_portion_g"": 20.0}, {""name"": ""Sliced Swiss or Gouda cheese"", ""estimated_portion_g"": 30.0}]",10.0,12.5,10.0,180.0,high,plate scale unavailable | plate scale unavailable | One crispbread cracker topped with slices of cheese.,google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2737.jpg,2020-03-09 16:54:09,2020-03-09,"[""Penne pasta with salmon, cream sauce, peas, and cherry tomatoes""]","[{""name"": ""Penne pasta with salmon, cream sauce, peas, and cherry tomatoes"", ""estimated_portion_g"": 350.0}]",26.0,65.0,18.0,526.0,medium,"mixed dish, plate scale unavailable | A plate of creamy salmon and pasta with green peas and cherry tomatoes.",google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2738.jpg,2020-03-09 20:13:02,2020-03-09,"[""Banana chips"", ""Coconut flakes""]","[{""name"": ""Banana chips"", ""estimated_portion_g"": 30.0}, {""name"": ""Coconut flakes"", ""estimated_portion_g"": 10.0}]",1.4,19.9,16.5,233.7,medium,bowl scale unavailable | partly hidden | A small bowl containing banana chips and coconut flakes.,google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2739.jpg,2020-03-10 08:59:50,2020-03-10,"[""Crispbread with cream cheese""]","[{""name"": ""Crispbread with cream cheese"", ""estimated_portion_g"": 60.0}]",5.0,20.0,8.0,172.0,high,plate scale unavailable | Two pieces of crispbread topped with cream cheese.,google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2740.jpg,2020-03-10 16:15:33,2020-03-10,"[""Crispbread with poppy seeds"", ""Nut butter""]","[{""name"": ""Crispbread with poppy seeds"", ""estimated_portion_g"": 15.0}, {""name"": ""Nut butter"", ""estimated_portion_g"": 20.0}]",6.5,13.0,11.0,177.0,medium,plate scale unavailable | spread thickness estimated | A piece of crispbread topped with nut butter held in hand.,google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2741.jpg,2020-03-10 17:13:41,2020-03-10,"[""cooked rice"", ""broccoli"", ""patties"", ""sausages"", ""ketchup""]","[{""name"": ""cooked rice"", ""estimated_portion_g"": 120.0}, {""name"": ""broccoli"", ""estimated_portion_g"": 90.0}, {""name"": ""patties"", ""estimated_portion_g"": 180.0}, {""name"": ""sausages"", ""estimated_portion_g"": 100.0}, {""name"": ""ketchup"", ""estimated_portion_g"": 15.0}]",29.7,64.0,28.8,634.0,medium,"plate scale unavailable | plate scale unavailable | cooking oil unknown | cooking oil unknown | partly hidden | A plate containing rice, broccoli, patties, sausages, and a small amount of ketchup.",google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2742.jpg,2020-03-11 11:38:45,2020-03-11,"[""Seed crackers"", ""Cream cheese"", ""Sliced cheese""]","[{""name"": ""Seed crackers"", ""estimated_portion_g"": 30.0}, {""name"": ""Cream cheese"", ""estimated_portion_g"": 40.0}, {""name"": ""Sliced cheese"", ""estimated_portion_g"": 50.0}]",17.5,20.0,32.0,438.0,medium,plate scale unavailable | partly hidden | partly hidden | Seed crackers topped with cream cheese and sliced cheese.,google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2747.jpg,2020-03-11 16:51:14,2020-03-11,"[""cooked salmon pieces"", ""cooked white beans"", ""cooked rice""]","[{""name"": ""cooked salmon pieces"", ""estimated_portion_g"": 40.0}, {""name"": ""cooked white beans"", ""estimated_portion_g"": 50.0}, {""name"": ""cooked rice"", ""estimated_portion_g"": 15.0}]",12.4,15.2,4.9,154.5,medium,"plate scale unavailable | plate scale unavailable | mixed dish | A plate containing a small leftover portion of salmon, white beans, and rice with a fork.",google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2753.jpg,2020-03-12 12:37:02,2020-03-12,"[""Flatbread"", ""Flatbread with cheese"", ""Cheese slices""]","[{""name"": ""Flatbread"", ""estimated_portion_g"": 70.0}, {""name"": ""Flatbread with cheese"", ""estimated_portion_g"": 60.0}, {""name"": ""Cheese slices"", ""estimated_portion_g"": 50.0}]",23.5,65.5,17.5,513.5,medium,"plate scale unavailable | partly hidden | thickness estimated visually | Two pieces of Scandinavian-style flatbread, one plain and one topped with slices of cheese.",google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2765.jpg,2020-03-13 08:39:33,2020-03-13,"[""Oatmeal with milk""]","[{""name"": ""Oatmeal with milk"", ""estimated_portion_g"": 30.0}]",1.5,5.0,0.5,30.5,high,mostly finished bowl with small scrapings remaining | Bowl with small residual portion of oatmeal,google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2767.jpg,2020-03-13 11:42:49,2020-03-13,"[""Cheese slices"", ""Flatbread / cracker""]","[{""name"": ""Cheese slices"", ""estimated_portion_g"": 30.0}, {""name"": ""Flatbread / cracker"", ""estimated_portion_g"": 25.0}]",10.0,15.5,10.0,192.0,medium,plate scale unavailable | partly hidden | Sliced cheese on a round flatbread or cracker with a bite taken out.,google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2791.jpg,2020-03-14 08:44:57,2020-03-14,"[""Seedy crispbread / cracker"", ""Liver pate spread"", ""Sliced sausage / luncheon meat""]","[{""name"": ""Seedy crispbread / cracker"", ""estimated_portion_g"": 35.0}, {""name"": ""Liver pate spread"", ""estimated_portion_g"": 40.0}, {""name"": ""Sliced sausage / luncheon meat"", ""estimated_portion_g"": 20.0}]",12.0,16.5,20.0,294.0,medium,plate scale unavailable | spread thickness estimated | partly hidden | A seedy crispbread spread with liver pate and topped with slices of sausage.,google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2795.jpg,2020-03-14 14:37:27,2020-03-14,"[""whole wheat bread"", ""peanut butter"", ""strawberry jam""]","[{""name"": ""whole wheat bread"", ""estimated_portion_g"": 35.0}, {""name"": ""peanut butter"", ""estimated_portion_g"": 20.0}, {""name"": ""strawberry jam"", ""estimated_portion_g"": 15.0}]",8.5,29.0,11.0,249.0,medium,"partly eaten | spread visible | spread visible | A slice of whole wheat bread with peanut butter and jam, with a bite taken out of it, resting directly on a wooden surface.",google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2800.jpg,2020-03-14 16:53:50,2020-03-14,"[""Spaghetti with tomato sauce and meatballs""]","[{""name"": ""Spaghetti with tomato sauce and meatballs"", ""estimated_portion_g"": 350.0}]",18.0,52.0,10.0,370.0,medium,plate scale unavailable | A bowl of spaghetti pasta with tomato sauce and meatballs.,google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2812.jpg,2020-03-15 14:02:59,2020-03-15,"[""Waffles""]","[{""name"": ""Waffles"", ""estimated_portion_g"": 80.0}]",5.0,35.0,8.0,232.0,medium,plate scale unavailable | A plate of heart-shaped waffles.,google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2825.jpg,2020-03-15 20:34:52,2020-03-15,"[""Oatmeal with milk""]","[{""name"": ""Oatmeal with milk"", ""estimated_portion_g"": 300.0}]",10.0,35.0,5.0,225.0,medium,"bowl scale unavailable | A green bowl containing oatmeal prepared with milk, with a spoon inside.",google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2831.jpg,2020-03-17 16:58:57,2020-03-17,"[""Banana""]","[{""name"": ""Banana"", ""estimated_portion_g"": 240.0}]",2.6,55.2,0.7,237.50000000000003,high,"two medium bananas visible, scale estimated | Two bananas on a wooden table.",google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2832.jpg,2020-03-17 16:59:01,2020-03-17,"[""Pan-fried cheese patties"", ""Sliced sausage""]","[{""name"": ""Pan-fried cheese patties"", ""estimated_portion_g"": 180.0}, {""name"": ""Sliced sausage"", ""estimated_portion_g"": 100.0}]",47.0,5.0,42.0,586.0,medium,"pan scale unavailable, cooking oil unknown | pan scale unavailable, partially hidden | Pan-seared cheese patties and sliced sausage cooking in a pan.",google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2833.jpg,2020-03-17 16:59:04,2020-03-17,"[""Creamy soup or sauce""]","[{""name"": ""Creamy soup or sauce"", ""estimated_portion_g"": 1200.0}]",24.0,60.0,72.0,984.0,medium,"mixed dish, pot volume markers visible | A pot of creamy soup or sauce, approximately 1.5 to 2 liters based on pot markings.",google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2847.jpg,2020-03-18 05:37:28,2020-03-18,"[""Coffee with crema""]","[{""name"": ""Coffee with crema"", ""estimated_portion_g"": 60.0}]",0.2,0.5,0.1,3.7,medium,cup scale unavailable | Small cup of black coffee or espresso with crema visible.,google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2849.jpg,2020-03-18 11:54:33,2020-03-18,"[""Crispbread"", ""Cheese"", ""Bologna sausage"", ""Brown cheese spread / caramel spread""]","[{""name"": ""Crispbread"", ""estimated_portion_g"": 30.0}, {""name"": ""Cheese"", ""estimated_portion_g"": 40.0}, {""name"": ""Bologna sausage"", ""estimated_portion_g"": 20.0}, {""name"": ""Brown cheese spread / caramel spread"", ""estimated_portion_g"": 15.0}]",17.0,27.0,20.5,360.5,medium,"plate scale unavailable | plate scale unavailable | plate scale unavailable | plate scale unavailable | Crispbread topped with cheese, sliced sausage, and brown cheese/caramel spread.",google_gemini,gemini-3.5-flash-lite,success,,,False
p05,IMG_2878.jpg,2020-03-20 16:47:56,2020-03-20,"[""Couscous"", ""Sausages"", ""Soup""]","[{""name"": ""Couscous"", ""estimated_portion_g"": 180.0}, {""name"": ""Sausages"", ""estimated_portion_g"": 150.0}, {""name"": ""Soup"", ""estimated_portion_g"": 300.0}]",29.0,62.0,34.0,670.0,medium,"bowl scale estimated | plate scale estimated | bowl scale estimated | Meal consists of couscous in a white bowl, sliced sausages on a plate, and a bowl of blended soup.",google_gemini,gemini-3.5-flash-lite,success,,,False
